# All data presented on https://biobot.io/data is for personal and academic use only. Media may share and reference our data with attribution. This data included may not be used for commercial purposes. We ask that all commercial interest reach out to us directly at https://biobot.io/data-access.
census_region,county_fips,date,display_name,eff_conc_sarscov2_weekly,eff_conc_sarscov2_weekly_rolling,state_abbr
West,32007,2020-06-27,"Elko County, NV",47.61731303,43.63498878333333,NV
Northeast,42049,2020-06-27,"Erie County, PA",10.12627418,12.023294646666663,PA
Northeast,9001,2020-06-27,"Fairfield County, CT",0.0,10.027415411666668,CT
Northeast,42055,2020-06-27,"Franklin County, PA",29.83602282,45.189547291666656,PA
South,47065,2020-06-27,"Hamilton County, TN",93.08480335,118.168018678,TN
Midwest,27053,2020-06-27,"Hennepin County, MN",57.17600782,87.74808576333334,MN
Northeast,42063,2020-06-27,"Indiana County, PA",53.2908526,42.14572527000001,PA
South,21111,2020-06-27,"Jefferson County, KY",45.30623409124341,65.3302737374921,KY
West,6033,2020-06-27,"Lake County, CA",0.0,0.0,CA
Midwest,18089,2020-06-27,"Lake County, IN",77.09256144999999,71.3578593734687,IN
South,12086,2020-06-27,"Miami-Dade County, FL",241.30480531333333,342.2460703344445,FL
West,6053,2020-06-27,"Monterey County, CA",30.8779983,50.93969229833333,CA
Northeast,42091,2020-06-27,"Montgomery County, PA",3.38383524,6.51839425,PA
West,41051,2020-06-27,"Multnomah County, OR",71.61078189,71.61078189,OR
Northeast,25019,2020-06-27,"Nantucket County, MA",0.0,5.06085364,MA
Northeast,36059,2020-06-27,"Nassau County, NY",0.0,0.6899975066666667,NY
Northeast,10003,2020-06-27,"New Castle County, DE",60.340391881029504,56.71481499028497,DE
West,30067,2020-06-27,"Park County, MT",0.0,8.702368681666668,MT
Midwest,17143,2020-06-27,"Peoria County, IL",45.3410955,63.69980346333333,IL
West,6061,2020-06-27,"Placer County, CA",82.12225081,144.35214515166663,CA
West,53057,2020-06-27,"Skagit County, WA",29.68743584,52.39951676333334,WA
Northeast,25025,2020-06-27,"Suffolk County, MA",11.928934470295234,17.539934037240332,MA
Northeast,44009,2020-06-27,"Washington County, RI",0.0,0.2724562566666667,RI
West,8005,2020-07-04,"Arapahoe County, CO",17.46844197,23.854209811666667,CO
Northeast,42043,2020-07-04,"Dauphin County, PA",253.59620545,213.6507192716667,PA
West,32007,2020-07-04,"Elko County, NV",71.34068058,72.11344332666665,NV
Northeast,42049,2020-07-04,"Erie County, PA",12.10925099,19.72785523,PA
Northeast,9001,2020-07-04,"Fairfield County, CT",21.98906072,15.193435728333334,CT
Northeast,25015,2020-07-04,"Hampshire County, MA",8.21255816,16.058051877999997,MA
Midwest,27053,2020-07-04,"Hennepin County, MN",74.17947174,86.88524137333333,MN
Northeast,42063,2020-07-04,"Indiana County, PA",25.824493460000003,30.620609815000005,PA
South,21111,2020-07-04,"Jefferson County, KY",104.03682858810856,98.985427490951,KY
West,6033,2020-07-04,"Lake County, CA",0.0,0.0,CA
West,16057,2020-07-04,"Latah County, ID",245.35702704,244.99712428,ID
South,12086,2020-07-04,"Miami-Dade County, FL",806.4266989833333,691.3974953644444,FL
West,6053,2020-07-04,"Monterey County, CA",22.94541417,27.858553151666666,CA
Northeast,10003,2020-07-04,"New Castle County, DE",71.51954484364867,73.29998951092205,DE
West,30067,2020-07-04,"Park County, MT",52.21421209,54.03092693833333,MT
Midwest,17143,2020-07-04,"Peoria County, IL",82.49044241,69.13619620499999,IL
West,6061,2020-07-04,"Placer County, CA",105.32850154,94.51927397,CA
West,6087,2020-07-04,"Santa Cruz County, CA",35.274387465454545,36.02466816372727,CA
West,53057,2020-07-04,"Skagit County, WA",85.72196824,66.15377545166666,WA
Midwest,18151,2020-07-04,"Steuben County, IN",33.05887831,32.19245056333333,IN
Northeast,25025,2020-07-04,"Suffolk County, MA",29.54396756181685,26.045471488695465,MA
Northeast,34039,2020-07-04,"Union County, NJ",19.81915041,21.86123684833333,NJ
West,8005,2020-07-11,"Arapahoe County, CO",55.98821972,48.28426417000001,CO
Northeast,25003,2020-07-11,"Berkshire County, MA",29.02043492,26.718287686,MA
West,32007,2020-07-11,"Elko County, NV",99.70062461,98.37347605333332,NV
Northeast,42049,2020-07-11,"Erie County, PA",59.80385323999999,53.46756743,PA
Northeast,9001,2020-07-11,"Fairfield County, CT",3.20437149,14.684108688333332,CT
Northeast,42055,2020-07-11,"Franklin County, PA",114.27193491,122.21169512,PA
South,47065,2020-07-11,"Hamilton County, TN",218.50087999,180.7243507433333,TN
Northeast,42063,2020-07-11,"Indiana County, PA",27.13483245,33.53635893,PA
South,21111,2020-07-11,"Jefferson County, KY",132.45901650202848,168.3480772929162,KY
Midwest,18089,2020-07-11,"Lake County, IN",114.91674321712792,130.08592312012846,IN
South,12086,2020-07-11,"Miami-Dade County, FL",681.37337094,763.1957651016666,FL
West,6053,2020-07-11,"Monterey County, CA",44.49166393,53.346646748333335,CA
Northeast,42091,2020-07-11,"Montgomery County, PA",22.53424152,15.58680022,PA
Northeast,25019,2020-07-11,"Nantucket County, MA",8.77716128,7.021729024,MA
Northeast,36059,2020-07-11,"Nassau County, NY",4.13998504,4.080886136666667,NY
Northeast,10003,2020-07-11,"New Castle County, DE",93.38136580990806,93.06572862703943,DE
West,30067,2020-07-11,"Park County, MT",115.32871327,94.13074756833332,MT
Midwest,17143,2020-07-11,"Peoria County, IL",39.51431209,46.17647218166666,IL
West,6061,2020-07-11,"Placer County, CA",63.67938685000001,67.76686493166666,CA
West,6087,2020-07-11,"Santa Cruz County, CA",39.02579095681818,38.27551025854545,CA
West,53057,2020-07-11,"Skagit County, WA",24.34734391,36.622268776,WA
Midwest,18151,2020-07-11,"Steuben County, IN",39.95259695,39.76987866833333,IN
Northeast,25025,2020-07-11,"Suffolk County, MA",26.16802421461013,27.10741191031217,MA
Northeast,34039,2020-07-11,"Union County, NJ",51.89081945,39.859525393333335,NJ
Northeast,44009,2020-07-11,"Washington County, RI",1.6347375400000002,2.9261990150000003,RI
Northeast,25003,2020-07-18,"Berkshire County, MA",17.50969875,19.811845984,MA
Northeast,42043,2020-07-18,"Dauphin County, PA",123.54545862,134.98724927499998,PA
West,32007,2020-07-18,"Elko County, NV",120.0976773,120.60633563666669,NV
Northeast,42049,2020-07-18,"Erie County, PA",69.48074063,59.701389551666665,PA
Northeast,34013,2020-07-18,"Essex County, NJ",40.654784495,36.713587822,NJ
Northeast,25015,2020-07-18,"Hampshire County, MA",47.44002675,35.14640533833333,MA
Midwest,27053,2020-07-18,"Hennepin County, MN",167.41755346,159.7906042333333,MN
Northeast,42063,2020-07-18,"Indiana County, PA",66.85433031999999,54.64746822833332,PA
South,21111,2020-07-18,"Jefferson County, KY",376.2155691612748,293.3209033090686,KY
Midwest,18089,2020-07-18,"Lake County, IN",243.7560044022592,202.11624455196505,IN
West,16057,2020-07-18,"Latah County, ID",243.55751324,243.917416,ID
South,12086,2020-07-18,"Miami-Dade County, FL",1047.2544078666665,903.2097429955556,FL
West,6053,2020-07-18,"Monterey County, CA",119.1678106,87.67082640166666,CA
Northeast,10003,2020-07-18,"New Castle County, DE",113.3493636789558,104.3564212349942,DE
South,12099,2020-07-18,"Palm Beach County, FL",275.25470835,275.25470835,FL
West,30067,2020-07-18,"Park County, MT",51.25542024,55.54263733,MT
Midwest,17143,2020-07-18,"Peoria County, IL",36.51114232,50.230919675,IL
West,6061,2020-07-18,"Placer County, CA",46.55514065,61.727156735,CA
West,6079,2020-07-18,"San Luis Obispo County, CA",264.46164493000003,264.46164493000003,CA
Midwest,18151,2020-07-18,"Steuben County, IN",45.7500059,44.09832881666667,IN
Northeast,25025,2020-07-18,"Suffolk County, MA",28.4284070416156,28.129459289297543,MA
Northeast,42043,2020-07-25,"Dauphin County, PA",62.14545572,82.80726622499999,PA
West,32007,2020-07-25,"Elko County, NV",143.54668001000002,160.06479913,NV
Northeast,42049,2020-07-25,"Erie County, PA",20.48152155,35.05571174333333,PA
Northeast,34013,2020-07-25,"Essex County, NJ",20.94880113,24.889997803,NJ
Northeast,9001,2020-07-25,"Fairfield County, CT",53.29810545,57.864832808333325,CT
Northeast,42055,2020-07-25,"Franklin County, PA",246.34640826,207.2911361633333,PA
South,47065,2020-07-25,"Hamilton County, TN",117.25778115,149.300993315,TN
Midwest,27053,2020-07-25,"Hennepin County, MN",214.89393982,198.7628373483333,MN
Northeast,42063,2020-07-25,"Indiana County, PA",33.33265564,42.492928415,PA
South,21111,2020-07-25,"Jefferson County, KY",122.60412670728422,186.77275826337024,KY
Northeast,23011,2020-07-25,"Kennebec County, ME",0.0,0.0,ME
Midwest,18089,2020-07-25,"Lake County, IN",122.75670648562556,147.77597494573638,IN
South,12086,2020-07-25,"Miami-Dade County, FL",548.8674555666666,611.0601145927777,FL
Northeast,42091,2020-07-25,"Montgomery County, PA",0.0,8.296807893333332,PA
West,41051,2020-07-25,"Multnomah County, OR",101.32014564,107.71507299,OR
Northeast,36059,2020-07-25,"Nassau County, NY",7.925376659999999,5.973581946666666,NY
Northeast,10003,2020-07-25,"New Castle County, DE",79.35970688423374,93.09131635364558,DE
West,30067,2020-07-25,"Park County, MT",12.90542975,22.19445752833333,MT
Midwest,17143,2020-07-25,"Peoria County, IL",115.82663668,92.97651057999998,IL
West,6061,2020-07-25,"Placer County, CA",120.46299096,92.73095060666668,CA
Midwest,18151,2020-07-25,"Steuben County, IN",41.63735235,40.187486408333335,IN
Northeast,25025,2020-07-25,"Suffolk County, MA",28.89510335471274,30.104946347022203,MA
Northeast,34039,2020-07-25,"Union County, NJ",11.77472415,18.352545345,NJ
Northeast,44009,2020-07-25,"Washington County, RI",11.018243930000002,8.320068501666668,RI
West,8005,2020-08-01,"Arapahoe County, CO",69.77651123,62.045397622,CO
West,32007,2020-08-01,"Elko County, NV",266.10439744,245.50446273,NV
Northeast,42049,2020-08-01,"Erie County, PA",58.92744363,48.87574652166668,PA
Northeast,25015,2020-08-01,"Hampshire County, MA",12.90576687,19.812618846,MA
Northeast,42063,2020-08-01,"Indiana County, PA",54.772617610000005,44.23718005333334,PA
West,41029,2020-08-01,"Jackson County, OR",93.1002531444602,120.31805613599674,OR
South,21111,2020-08-01,"Jefferson County, KY",254.00447358980972,220.8977865936423,KY
Northeast,23011,2020-08-01,"Kennebec County, ME",0.0,0.4630676591666667,ME
Midwest,18089,2020-08-01,"Lake County, IN",151.87301932965678,146.13968353886534,IN
South,12086,2020-08-01,"Miami-Dade County, FL",423.63645742333335,430.1416895488889,FL
West,6053,2020-08-01,"Monterey County, CA",4.862052080000001,24.073521716666665,CA
West,41051,2020-08-01,"Multnomah County, OR",133.29478239,124.32944859833331,OR
Northeast,10003,2020-08-01,"New Castle County, DE",127.75970690598268,137.0993538463519,DE
West,30067,2020-08-01,"Park County, MT",30.28960593,23.244982251666663,MT
Midwest,17143,2020-08-01,"Peoria County, IL",58.04137444,109.33944045833334,IL
West,6061,2020-08-01,"Placer County, CA",27.97859915,47.68536011,CA
West,6087,2020-08-01,"Santa Cruz County, CA",20.630108505000003,21.000407747000004,CA
West,53057,2020-08-01,"Skagit County, WA",160.64725769999998,160.64725769999998,WA
Midwest,18151,2020-08-01,"Steuben County, IN",28.82550315,51.70142178333333,IN
Northeast,25025,2020-08-01,"Suffolk County, MA",36.620857621666666,39.14920682328546,MA
Northeast,44009,2020-08-01,"Washington County, RI",4.21269775,5.549004838333334,RI
West,8005,2020-08-08,"Arapahoe County, CO",31.12094319,34.731561318333334,CO
Northeast,25003,2020-08-08,"Berkshire County, MA",0.0,0.0,MA
Northeast,50007,2020-08-08,"Chittenden County, VT",,,VT
Northeast,42043,2020-08-08,"Dauphin County, PA",124.71631585,110.21758785166666,PA
West,32007,2020-08-08,"Elko County, NV",265.06250661,304.472884835,NV
Northeast,42049,2020-08-08,"Erie County, PA",37.06318306,38.865526851666665,PA
Northeast,25009,2020-08-08,"Essex County, MA",0.0,1.378370346,MA
Northeast,9001,2020-08-08,"Fairfield County, CT",130.79220356,97.16334872666664,CT
Northeast,42055,2020-08-08,"Franklin County, PA",144.08924903000002,164.540680876,PA
South,47065,2020-08-08,"Hamilton County, TN",208.2739553,209.62273589000003,TN
Midwest,27053,2020-08-08,"Hennepin County, MN",165.58371135,159.73898909666664,MN
Northeast,42063,2020-08-08,"Indiana County, PA",12.99995424,18.227293326666665,PA
West,41029,2020-08-08,"Jackson County, OR",229.18926810214285,187.26218636256732,OR
South,21111,2020-08-08,"Jefferson County, KY",186.7646984953306,203.6870487264836,KY
Northeast,23011,2020-08-08,"Kennebec County, ME",2.778405955,1.8522706366666668,ME
Midwest,18089,2020-08-08,"Lake County, IN",146.58931742893918,158.09709339977326,IN
South,12086,2020-08-08,"Miami-Dade County, FL",337.4368520333333,329.3936965561111,FL
West,6053,2020-08-08,"Monterey County, CA",5.82511138,5.704339943333333,CA
Northeast,42091,2020-08-08,"Montgomery County, PA",27.24660584,21.2015815,PA
West,41051,2020-08-08,"Multnomah County, OR",111.47741639,110.13883441833332,OR
Northeast,25019,2020-08-08,"Nantucket County, MA",4.83759079,4.83759079,MA
Northeast,36059,2020-08-08,"Nassau County, NY",0.0,1.3208961099999998,NY
Northeast,10003,2020-08-08,"New Castle County, DE",232.197588569947,186.7444694138848,DE
West,30067,2020-08-08,"Park County, MT",5.40604004,10.193024591666664,MT
Midwest,17143,2020-08-08,"Peoria County, IL",308.04450831,263.44644616500005,IL
West,6061,2020-08-08,"Placer County, CA",53.7347731,49.717581425,CA
West,6087,2020-08-08,"Santa Cruz County, CA",22.481604715000003,21.56893276916667,CA
South,47157,2020-08-08,"Shelby County, TN",667.15608308,546.99491569,TN
South,51179,2020-08-08,"Stafford County, VA",,,VA
Midwest,18151,2020-08-08,"Steuben County, IN",153.26916574999998,134.14396080166668,IN
Northeast,25025,2020-08-08,"Suffolk County, MA",59.51670709833334,53.2195304763889,MA
Northeast,34039,2020-08-08,"Union County, NJ",11.12555602,11.051961318333332,NJ
Northeast,44009,2020-08-08,"Washington County, RI",5.4249941,5.678008921666667,RI
West,8005,2020-08-15,"Arapahoe County, CO",14.12908392,21.708108065,CO
Northeast,25003,2020-08-15,"Berkshire County, MA",0.0,0.0,MA
Northeast,50007,2020-08-15,"Chittenden County, VT",0.0,0.0,VT
Northeast,42043,2020-08-15,"Dauphin County, PA",100.29480799,95.27245117166666,PA
West,32007,2020-08-15,"Elko County, NV",500.48288513000006,404.41170108833336,NV
Northeast,42049,2020-08-15,"Erie County, PA",26.012985240000003,30.06262377833333,PA
Northeast,25009,2020-08-15,"Essex County, MA",6.89185173,4.59456782,MA
Northeast,9001,2020-08-15,"Fairfield County, CT",6.51317267,27.01683450833333,CT
Midwest,27053,2020-08-15,"Hennepin County, MN",81.20514936,97.149278605,MN
Northeast,42063,2020-08-15,"Indiana County, PA",2.59132539,4.855377833333333,PA
West,41029,2020-08-15,"Jackson County, OR",113.7157926223726,127.14346442306632,OR
South,21111,2020-08-15,"Jefferson County, KY",221.0590247877693,220.48073590273603,KY
Northeast,23011,2020-08-15,"Kennebec County, ME",0.0,3.1425667691666668,ME
Midwest,18089,2020-08-15,"Lake County, IN",210.352271353226,189.27988081637253,IN
South,12086,2020-08-15,"Miami-Dade County, FL",202.97831378,210.443646395,FL
West,6053,2020-08-15,"Monterey County, CA",6.06354206,5.760513778333333,CA
West,41051,2020-08-15,"Multnomah County, OR",81.62855856,84.93341951999999,OR
Northeast,10003,2020-08-15,"New Castle County, DE",63.91675529753823,89.60804824299738,DE
South,12099,2020-08-15,"Palm Beach County, FL",106.84403455,106.84403455,FL
West,30067,2020-08-15,"Park County, MT",9.24438146,10.774212583333336,MT
Midwest,17143,2020-08-15,"Peoria County, IL",290.45926931,281.3060715766667,IL
West,6061,2020-08-15,"Placer County, CA",55.387797,53.334000728333336,CA
West,6067,2020-08-15,"Sacramento County, CA",128.12458974,117.29760099,CA
West,6087,2020-08-15,"Santa Cruz County, CA",18.85706925,21.489146520833334,CA
South,47157,2020-08-15,"Shelby County, TN",66.35024613,178.65211869666666,TN
South,51179,2020-08-15,"Stafford County, VA",235.02962770440752,213.5451119766558,VA
Midwest,18151,2020-08-15,"Steuben County, IN",162.96159866,143.3556456112085,IN
Northeast,25025,2020-08-15,"Suffolk County, MA",44.629496843333335,48.36694138388889,MA
Northeast,44009,2020-08-15,"Washington County, RI",8.155379380000001,6.490693610000001,RI
West,8005,2020-08-22,"Arapahoe County, CO",42.61136952,35.74544487833333,CO
Northeast,42043,2020-08-22,"Dauphin County, PA",45.739159220000005,57.96353119333333,PA
West,32007,2020-08-22,"Elko County, NV",159.4761594,203.6934829,NV
Northeast,42049,2020-08-22,"Erie County, PA",39.26061865,41.81001613833333,PA
Northeast,25009,2020-08-22,"Essex County, MA",0.0,2.008342005,MA
Northeast,9001,2020-08-22,"Fairfield County, CT",5.256112809999999,4.589603984999999,CT
South,47065,2020-08-22,"Hamilton County, TN",307.38281299,265.56470040999994,TN
Northeast,25015,2020-08-22,"Hampshire County, MA",31.22380651,31.22380651,MA
Midwest,27053,2020-08-22,"Hennepin County, MN",92.49136284,88.01501116500002,MN
Northeast,42063,2020-08-22,"Indiana County, PA",5.767011199999999,10.423030428333334,PA
West,41029,2020-08-22,"Jackson County, OR",78.8083479467647,134.50860005043796,OR
South,21111,2020-08-22,"Jefferson County, KY",251.88361777000824,237.2690317480358,KY
Northeast,23011,2020-08-22,"Kennebec County, ME",16.07699466,12.861595728,ME
Midwest,18089,2020-08-22,"Lake County, IN",147.6808820563924,174.85628564669435,IN
West,16057,2020-08-22,"Latah County, ID",527.1909026000001,458.015456692,ID
South,12086,2020-08-22,"Miami-Dade County, FL",113.31177121666668,128.32292953555557,FL
West,6053,2020-08-22,"Monterey County, CA",4.483803050000001,4.128089196666667,CA
Northeast,42091,2020-08-22,"Montgomery County, PA",18.22306564,19.78387648,PA
West,41051,2020-08-22,"Multnomah County, OR",71.60886649,71.417702635,OR
Northeast,36059,2020-08-22,"Nassau County, NY",0.0,0.0,NY
Northeast,10003,2020-08-22,"New Castle County, DE",49.78367969788444,52.60258525403117,DE
West,30067,2020-08-22,"Park County, MT",22.26170962,16.381869990000002,MT
Midwest,17143,2020-08-22,"Peoria County, IL",217.95484391,210.15778741166665,IL
West,6061,2020-08-22,"Placer County, CA",44.71804327,50.75340921,CA
West,6067,2020-08-22,"Sacramento County, CA",73.98964599,84.24906075666667,CA
West,6087,2020-08-22,"Santa Cruz County, CA",31.02499741,25.68633674333333,CA
South,47157,2020-08-22,"Shelby County, TN",139.35564458,124.31656950999998,TN
West,53057,2020-08-22,"Skagit County, WA",87.4833002,87.4833002,WA
South,51179,2020-08-22,"Stafford County, VA",127.60704906564897,166.74796260847674,VA
Midwest,18151,2020-08-22,"Steuben County, IN",55.01831327725112,190.8852582715305,IN
Northeast,25025,2020-08-22,"Suffolk County, MA",52.16695383166667,49.12771461444444,MA
West,30099,2020-08-22,"Teton County, MT",81.27738997,104.003062832,MT
Northeast,34039,2020-08-22,"Union County, NJ",10.03481968,11.774629975000002,NJ
Northeast,44009,2020-08-22,"Washington County, RI",0.89765004,1.9576632566666667,RI
West,8005,2020-08-29,"Arapahoe County, CO",29.89810727,38.02175953,CO
Northeast,25003,2020-08-29,"Berkshire County, MA",0.0,0.0,MA
Northeast,50007,2020-08-29,"Chittenden County, VT",0.0,0.0,VT
Northeast,42043,2020-08-29,"Dauphin County, PA",64.52974229,68.098134245,PA
West,32007,2020-08-29,"Elko County, NV",83.77337467000001,101.35089324166668,NV
Northeast,42049,2020-08-29,"Erie County, PA",67.80463699,55.304630435,PA
Northeast,25009,2020-08-29,"Essex County, MA",5.158200300000001,3.4388002000000006,MA
Northeast,9001,2020-08-29,"Fairfield County, CT",0.0,5.252679998333334,CT
Northeast,42055,2020-08-29,"Franklin County, PA",39.996469,49.029684034,PA
Midwest,27053,2020-08-29,"Hennepin County, MN",76.91946627,81.13442316,MN
Northeast,42063,2020-08-29,"Indiana County, PA",36.87881238000001,63.57134633666667,PA
West,41029,2020-08-29,"Jackson County, OR",378.1024158931965,292.86832137791527,OR
Midwest,18089,2020-08-29,"Lake County, IN",248.06191430137068,226.05579283625525,IN
South,12086,2020-08-29,"Miami-Dade County, FL",113.71217856666668,111.8079954538889,FL
West,6053,2020-08-29,"Monterey County, CA",0.7697809200000001,1.5957757650000002,CA
Northeast,25019,2020-08-29,"Nantucket County, MA",5.89790884,11.886954558000005,MA
Northeast,10003,2020-08-29,"New Castle County, DE",52.56403743511099,62.2696383699334,DE
West,30067,2020-08-29,"Park County, MT",0.0,85.08165735499999,MT
